x,y,TOTAL_SNOW,LOCAL_DAY,STATION_NAME,MIN_REL_HUMIDITY,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,TOTAL_RAIN,LOCAL_DATE,HEATING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,ID,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND,LOCAL_YEAR,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,2.5,1.2,0,5.6,1.2,2004-04-01 00:00:00,,,,4.1,7025250.2004.4.1,,0,2004,,13.9,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,2.2,5.4,0,3.7,5.4,2004-04-02 00:00:00,,,,3,7025250.2004.4.2,,0,2004,,15,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,1.8,0,0,7.3,0,2004-04-03 00:00:00,,,,4.6,7025250.2004.4.3,,0,2004,,13.4,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,4.4,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-5,7.4,0,5.1,3,2004-04-04 00:00:00,,,,0.1,7025250.2004.4.4,,0,2004,,17.9,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0.8,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-9,0.8,0,0.4,0,2004-04-05 00:00:00,,,,-4.3,7025250.2004.4.5,,4,2004,,22.3,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-6.4,0,0,7.4,0,2004-04-06 00:00:00,,,,0.5,7025250.2004.4.6,,0,2004,,17.5,,7025250,,QC,,,T,,4,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-2.2,0,0,10.3,0,2004-04-07 00:00:00,,,,4.1,7025250.2004.4.7,,0,2004,,13.9,,7025250,,QC,,,T,,4,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-0.6,0,0,9.2,0,2004-04-08 00:00:00,,,,4.3,7025250.2004.4.8,,0,2004,,13.7,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-1.2,0,0,8,0,2004-04-09 00:00:00,,,,3.4,7025250.2004.4.9,,0,2004,,14.6,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-1.3,0,0,5.2,0,2004-04-10 00:00:00,,T,,2,7025250.2004.4.10,,0,2004,,16,,7025250,,QC,,,T,T,4,,,
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-3.7,0,0,5.2,0,2004-04-11 00:00:00,,,,0.8,7025250.2004.4.11,,0,2004,,17.2,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-3.7,0,0,9.2,0,2004-04-12 00:00:00,,,,2.8,7025250.2004.4.12,,0,2004,,15.2,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,1.8,23.6,0,6.6,23.6,2004-04-13 00:00:00,,,,4.2,7025250.2004.4.13,,0,2004,,13.8,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,0.8,2.6,0,9.9,2.6,2004-04-14 00:00:00,,,,5.4,7025250.2004.4.14,,0,2004,,12.6,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,0.2,0,0,9.6,0,2004-04-15 00:00:00,,,,4.9,7025250.2004.4.15,,0,2004,,13.1,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-1.4,0,0,11.1,0,2004-04-16 00:00:00,,,,4.9,7025250.2004.4.16,,0,2004,,13.1,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,4.7,4,0,14.5,4,2004-04-17 00:00:00,,,,9.6,7025250.2004.4.17,,0,2004,,8.4,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.1,2.6,0,13.3,2.6,2004-04-18 00:00:00,,,,8.2,7025250.2004.4.18,,0,2004,,9.8,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5.7,5.2,0,23,5.2,2004-04-19 00:00:00,,,,14.4,7025250.2004.4.19,,0,2004,,3.6,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,2.5,0,0,11.2,0,2004-04-20 00:00:00,,,,6.9,7025250.2004.4.20,,0,2004,,11.1,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.9,0.2,0,19.1,0.2,2004-04-21 00:00:00,,,,11.5,7025250.2004.4.21,,0,2004,,6.5,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.3,0,0,19,0,2004-04-22 00:00:00,,,,11.2,7025250.2004.4.22,,0,2004,,6.8,T,7025250,,QC,,,,T,4,,,
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-0.3,0,0,11,0,2004-04-23 00:00:00,,,,5.4,7025250.2004.4.23,,0,2004,,12.6,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-0.1,2.4,0,10.8,2.4,2004-04-24 00:00:00,,,,5.4,7025250.2004.4.24,,0,2004,,12.6,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-1,5.4,0,6.6,5.4,2004-04-25 00:00:00,,,,2.8,7025250.2004.4.25,,0,2004,,15.2,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5.4,1.2,0,14.4,1.2,2004-04-26 00:00:00,,,,9.9,7025250.2004.4.26,,0,2004,,8.1,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.5,5.6,0,13.7,5.6,2004-04-27 00:00:00,,,,8.6,7025250.2004.4.27,,0,2004,,9.4,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,1.7,1,0,10.3,1,2004-04-28 00:00:00,,,,6,7025250.2004.4.28,,0,2004,,12,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,5.8,0.2,0,25.7,0.2,2004-04-29 00:00:00,,,,15.8,7025250.2004.4.29,,0,2004,,2.2,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.1,0,2.4,27.7,0,2004-04-30 00:00:00,,,,20.4,7025250.2004.4.30,,0,2004,,0,,7025250,,QC,,,,,4,,,
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.5,0.6,2.2,26.8,0.6,2004-05-01 00:00:00,,,,20.2,7025250.2004.5.1,,0,2004,,0,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.2,6,0,24.7,6,2004-05-02 00:00:00,,,,17,7025250.2004.5.2,,0,2004,,1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.9,2,0,9.8,2,2004-05-03 00:00:00,,,,6.9,7025250.2004.5.3,,0,2004,,11.1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,2.8,0,0,12.1,0,2004-05-04 00:00:00,,,,7.5,7025250.2004.5.4,,0,2004,,10.5,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,4.9,4.8,0,9.5,4.8,2004-05-05 00:00:00,,,,7.2,7025250.2004.5.5,,0,2004,,10.8,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,4.9,0,0,19.4,0,2004-05-06 00:00:00,,,,12.2,7025250.2004.5.6,,0,2004,,5.8,T,7025250,,QC,,,,T,5,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,1.8,0,0,13.1,0,2004-05-07 00:00:00,,,,7.5,7025250.2004.5.7,,0,2004,,10.5,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,-0.2,0,0,11.4,0,2004-05-08 00:00:00,,,,5.6,7025250.2004.5.8,,0,2004,,12.4,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8,0,0,19.6,0,2004-05-09 00:00:00,,,,13.8,7025250.2004.5.9,,0,2004,,4.2,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7,3,0,16.5,3,2004-05-10 00:00:00,,,,11.8,7025250.2004.5.10,,0,2004,,6.2,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.3,0.2,0,23,0.2,2004-05-11 00:00:00,,,,17.2,7025250.2004.5.11,,0,2004,,0.8,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.7,0,0,24.6,0,2004-05-12 00:00:00,,,,16.7,7025250.2004.5.12,,0,2004,,1.3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.2,0,0,20.8,0,2004-05-13 00:00:00,,,,15,7025250.2004.5.13,,0,2004,,3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.7,4.4,1.5,29.2,4.4,2004-05-14 00:00:00,,,,19.5,7025250.2004.5.14,,0,2004,,0,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12,1.4,0.1,24.2,1.4,2004-05-15 00:00:00,,,,18.1,7025250.2004.5.15,,0,2004,,0,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.3,0,0,17.8,0,2004-05-16 00:00:00,,,,13.6,7025250.2004.5.16,,0,2004,,4.4,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7.8,0,0,23.5,0,2004-05-17 00:00:00,,,,15.7,7025250.2004.5.17,,0,2004,,2.3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.6,10.2,0,21,10.2,2004-05-18 00:00:00,,,,15.3,7025250.2004.5.18,,0,2004,,2.7,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7.7,0,0,22,0,2004-05-19 00:00:00,,,,14.9,7025250.2004.5.19,,0,2004,,3.1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.4,16.6,0,23.2,16.6,2004-05-20 00:00:00,,,,15.8,7025250.2004.5.20,,0,2004,,2.2,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.6,0,0,17.4,0,2004-05-21 00:00:00,,,,15,7025250.2004.5.21,,0,2004,,3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,10.9,0.4,0,18,0.4,2004-05-22 00:00:00,,,,14.5,7025250.2004.5.22,,0,2004,,3.5,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.9,2.8,0,21.5,2.8,2004-05-23 00:00:00,,,,16.7,7025250.2004.5.23,,0,2004,,1.3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.8,12.4,0,14.9,12.4,2004-05-24 00:00:00,,,,11.9,7025250.2004.5.24,,0,2004,,6.1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.6,1.2,0,12.4,1.2,2004-05-25 00:00:00,,,,10.5,7025250.2004.5.25,,0,2004,,7.5,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.2,15.6,0,17.8,15.6,2004-05-26 00:00:00,,,,14.5,7025250.2004.5.26,,0,2004,,3.5,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,10.7,0,0,20.7,0,2004-05-27 00:00:00,,,,15.7,7025250.2004.5.27,,0,2004,,2.3,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6,0.2,0,18.1,0.2,2004-05-28 00:00:00,,,,12.1,7025250.2004.5.28,,0,2004,,5.9,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.3,0,0,16.4,0,2004-05-29 00:00:00,,,,9.9,7025250.2004.5.29,,0,2004,,8.1,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,3.2,0,0,19.6,0,2004-05-30 00:00:00,,,,11.4,7025250.2004.5.30,,0,2004,,6.6,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,31,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.2,0,0,20.2,0,2004-05-31 00:00:00,,,,13.2,7025250.2004.5.31,,0,2004,,4.8,,7025250,,QC,,,,,5,,,
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.1,32.4,0,15.3,32.4,2004-06-01 00:00:00,,,,12.2,7025250.2004.6.1,,0,2004,,5.8,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9,0,0,15.8,0,2004-06-02 00:00:00,,,,12.4,7025250.2004.6.2,,0,2004,,5.6,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8,0,0,19.3,0,2004-06-03 00:00:00,,,,13.7,7025250.2004.6.3,,0,2004,,4.3,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.3,0,0,20.8,0,2004-06-04 00:00:00,,,,13.6,7025250.2004.6.4,,0,2004,,4.4,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,8.1,0,0,23.8,0,2004-06-05 00:00:00,,,,16,7025250.2004.6.5,,0,2004,,2,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.5,0,0.1,21.7,0,2004-06-06 00:00:00,,,,18.1,7025250.2004.6.6,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.9,3.4,1.1,25.3,3.4,2004-06-07 00:00:00,,,,19.1,7025250.2004.6.7,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,16.6,0,5.3,30,0,2004-06-08 00:00:00,,,,23.3,7025250.2004.6.8,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15.2,0.2,3.8,28.4,0.2,2004-06-09 00:00:00,,,,21.8,7025250.2004.6.9,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11,0,0,20.7,0,2004-06-10 00:00:00,,,,15.9,7025250.2004.6.10,,0,2004,,2.1,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,6.5,0,0,20.8,0,2004-06-11 00:00:00,,,,13.7,7025250.2004.6.11,,0,2004,,4.3,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,7.3,0,0,21.1,0,2004-06-12 00:00:00,,,,14.2,7025250.2004.6.12,,0,2004,,3.8,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,10.9,0,0.4,25.9,0,2004-06-13 00:00:00,,,,18.4,7025250.2004.6.13,,0,2004,,0,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.6,5.2,3,27.4,5.2,2004-06-14 00:00:00,,,,21,7025250.2004.6.14,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15.3,5,2.8,26.3,5,2004-06-15 00:00:00,,,,20.8,7025250.2004.6.15,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.8,0,0,23.9,0,2004-06-16 00:00:00,,,,17.9,7025250.2004.6.16,,0,2004,,0.1,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,17,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.7,0,4.8,27.8,0,2004-06-17 00:00:00,,,,22.8,7025250.2004.6.17,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,18,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19,0,5.3,27.6,0,2004-06-18 00:00:00,,,,23.3,7025250.2004.6.18,,0,2004,,0,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,19,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11,0,0,23.6,0,2004-06-19 00:00:00,,,,17.3,7025250.2004.6.19,,0,2004,,0.7,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,20,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.5,0,0,23.1,0,2004-06-20 00:00:00,,,,16.3,7025250.2004.6.20,,0,2004,,1.7,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,21,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.5,0,0.8,24,0,2004-06-21 00:00:00,,,,18.8,7025250.2004.6.21,,0,2004,,0,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,22,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15.4,5,0,18.9,5,2004-06-22 00:00:00,,,,17.2,7025250.2004.6.22,,0,2004,,0.8,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,23,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.1,0,1.3,24.5,0,2004-06-23 00:00:00,,,,19.3,7025250.2004.6.23,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,24,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.8,8.2,2.4,28.9,8.2,2004-06-24 00:00:00,,,,20.4,7025250.2004.6.24,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,25,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,11.4,1,0,18.4,1,2004-06-25 00:00:00,,,,14.9,7025250.2004.6.25,,0,2004,,3.1,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,26,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.8,1.6,0,20.9,1.6,2004-06-26 00:00:00,,,,15.4,7025250.2004.6.26,,0,2004,,2.6,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,27,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.4,1.2,0,21.5,1.2,2004-06-27 00:00:00,,,,17,7025250.2004.6.27,,0,2004,,1,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,28,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,9.5,0,0,22.2,0,2004-06-28 00:00:00,,,,15.9,7025250.2004.6.28,,0,2004,,2.1,T,7025250,,QC,,,,T,6,,,
-73.75,45.46666666666667,0,29,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.6,0.8,0,21.1,0.8,2004-06-29 00:00:00,,,,16.9,7025250.2004.6.29,,0,2004,,1.1,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,30,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.2,0,0.3,24.3,0,2004-06-30 00:00:00,,,,18.3,7025250.2004.6.30,,0,2004,,0,,7025250,,QC,,,,,6,,,
-73.75,45.46666666666667,0,1,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,13.3,14.4,2.3,27.3,14.4,2004-07-01 00:00:00,,,,20.3,7025250.2004.7.1,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,2,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.9,0,0.9,22.8,0,2004-07-02 00:00:00,,,,18.9,7025250.2004.7.2,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,3,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.5,0,2.9,27.3,0,2004-07-03 00:00:00,,,,20.9,7025250.2004.7.3,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,4,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14,0.2,3.8,29.6,0.2,2004-07-04 00:00:00,,,,21.8,7025250.2004.7.4,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,5,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.4,4.8,5.2,26.9,4.8,2004-07-05 00:00:00,,,,23.2,7025250.2004.7.5,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,6,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,14.2,0,1.7,25.1,0,2004-07-06 00:00:00,,,,19.7,7025250.2004.7.6,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,7,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,12.4,3,1.1,25.8,3,2004-07-07 00:00:00,,,,19.1,7025250.2004.7.7,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,8,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,18.8,9,5,27.1,9,2004-07-08 00:00:00,,,,23,7025250.2004.7.8,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,9,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.4,2.4,2.8,24.2,2.4,2004-07-09 00:00:00,,,,20.8,7025250.2004.7.9,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,10,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.5,6,3.4,25.3,6,2004-07-10 00:00:00,,,,21.4,7025250.2004.7.10,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,11,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,15.1,0,2.2,25.2,0,2004-07-11 00:00:00,,,,20.2,7025250.2004.7.11,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,12,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.1,0,5.7,28.3,0,2004-07-12 00:00:00,,,,23.7,7025250.2004.7.12,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,13,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,19.5,0,5,26.5,0,2004-07-13 00:00:00,,,,23,7025250.2004.7.13,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,14,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,18.2,0,4.1,25.9,0,2004-07-14 00:00:00,,,,22.1,7025250.2004.7.14,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,15,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,18.4,8.6,2.7,22.9,8.6,2004-07-15 00:00:00,,,,20.7,7025250.2004.7.15,,0,2004,,0,,7025250,,QC,,,,,7,,,
-73.75,45.46666666666667,0,16,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,,,,17.3,1,3.1,24.8,1,2004-07-16 00:00:00,,,,21.1,7025250.2004.7.16,,0,2004,,0,,7025250,,QC,,,,,7,,,
